CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|J.A. LLALLA.L.P.|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
2001267|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|24|220|102|72|174|0|13|187|174|187
2001277|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|25|220|92|85|177|2|16|195|177|195
2001287|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|26|219|111|64|175|3|11|189|175|189
2001297|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|27|220|97|70|167|0|15|182|167|182
2001307|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|28|220|81|89|170|1|12|183|170|183
2001317|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|29|220|105|70|175|1|17|193|175|193
2001327|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|30|220|92|83|175|0|18|193|175|193
2001337|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|31|220|82|91|173|1|9|183|173|183
2001347|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|32|220|86|85|171|1|12|184|171|184
2001357|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|33|219|101|71|172|2|12|186|172|186
2001367|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|34|220|91|72|163|2|22|187|163|187
2001377|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|35|219|103|67|170|1|12|183|170|183
2001387|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|36|220|88|76|164|3|16|183|164|183
2001397|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|37|219|93|78|171|1|8|180|171|180
2001407|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|38|220|91|74|165|1|12|178|165|178
2001417|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|39|220|117|61|178|0|13|191|178|191
2001427|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|40|220|85|80|165|1|7|173|165|173
2001437|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|204|Esc. Nicolas  Fernandez Naranjo|41|147|61|58|119|0|8|127|119|127
2001447|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|1|219|99|76|175|1|9|185|175|185
2001457|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|2|220|91|79|170|0|14|184|170|184
2001467|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|3|220|89|86|175|0|11|186|175|186
2001477|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|4|220|101|61|162|4|16|182|162|182
2001487|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|5|220|96|73|169|0|15|184|169|184
2001497|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|6|220|87|82|169|2|11|182|169|182
2001507|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|7|219|98|73|171|4|13|188|171|188
2001517|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|8|220|82|97|179|4|9|192|179|192
2001527|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|9|220|91|89|180|1|7|188|180|188
2001537|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|10|220|91|86|177|0|9|186|177|186
2001547|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|11|220|103|80|183|3|8|194|183|194
2001557|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|12|220|93|85|178|0|13|191|178|191
2001567|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|13|220|91|93|184|2|5|191|184|191
2001577|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|14|220|94|93|187|1|4|192|187|192
2001587|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|15|220|91|85|176|1|7|184|176|184
2001597|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|16|220|81|95|176|1|6|183|176|183
2001607|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|17|220|98|84|182|3|6|191|182|191
2001617|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|18|220|92|76|168|2|9|179|168|179
2001627|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|19|220|73|105|178|3|10|191|178|191
2001637|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|20|220|73|109|182|2|11|195|182|195
2001647|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|21|220|83|93|176|2|13|191|176|191
2001657|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|22|220|78|88|166|1|9|176|166|176
2001667|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|23|220|97|80|177|0|7|184|177|184
2001677|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|24|219|92|68|160|4|12|176|160|176
2001687|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|25|220|85|89|174|1|15|190|174|190
2001697|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|26|220|95|72|167|2|13|182|167|182
2001707|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|27|220|72|97|169|2|7|178|169|178
2001717|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|28|219|86|89|175|0|8|183|175|183
2001727|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|29|219|84|83|167|2|11|180|167|180
2001737|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|30|220|93|70|163|2|17|182|163|182
2001747|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|31|220|103|64|167|4|12|183|167|183
2001757|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|32|220|19|10|29|0|0|29|29|29
2001767|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|33|220|84|80|164|1|13|178|164|178
2001777|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|34|220|98|74|172|1|11|184|172|184
2001787|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|35|220|76|90|166|0|11|177|166|177
2001797|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|205|Esc. Sergio Suarez|36|55|20|21|41|0|7|48|41|48
2001807|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|305|Liceo Tec. H. Nuestra Sra. De La Paz|1|219|95|48|143|1|18|162|143|162
2001817|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|305|Liceo Tec. H. Nuestra Sra. De La Paz|2|220|90|44|134|3|20|157|134|157
2001827|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|305|Liceo Tec. H. Nuestra Sra. De La Paz|3|220|106|49|155|0|12|167|155|167
2001837|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|305|Liceo Tec. H. Nuestra Sra. De La Paz|4|220|123|41|164|1|13|178|164|178
2001847|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|305|Liceo Tec. H. Nuestra Sra. De La Paz|5|203|89|39|128|0|11|139|128|139
2001857|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|1|220|118|37|155|1|15|171|155|171
2001867|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|2|220|113|43|156|3|17|176|156|176
2001877|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|3|219|117|33|150|0|20|170|150|170
2001887|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|4|220|113|52|165|2|12|179|165|179
2001897|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|5|219|116|37|153|2|20|175|153|175
2001907|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|6|220|116|44|160|3|15|178|160|178
2001917|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|7|220|109|44|153|2|18|173|153|173
2001927|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|8|220|115|40|155|3|18|176|155|176
2001937|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|9|219|110|52|162|0|14|176|162|176
2001947|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|10|220|123|40|163|2|14|179|163|179
2001957|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|11|220|115|41|156|3|14|173|156|173
2001967|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|12|220|124|29|153|1|18|172|153|172
2001977|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|13|220|106|57|163|3|11|177|163|177
2001987|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|14|220|135|40|175|2|10|187|175|187
2001997|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|15|219|100|42|142|1|28|171|142|171
2002007|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|16|220|121|40|161|0|16|177|161|177
2002017|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25034|Colegio Antonio Diaz Villamil|17|141|71|19|90|0|24|114|90|114
2002027|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|1|220|119|56|175|1|8|184|175|184
2002037|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|2|220|98|62|160|1|13|174|160|174
2002047|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|3|219|110|45|155|2|18|175|155|175
2002057|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|4|219|101|51|152|1|12|165|152|165
2002067|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|5|219|121|42|163|0|22|185|163|185
2002077|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|6|219|125|41|166|2|14|182|166|182
2002087|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|7|220|123|38|161|0|23|184|161|184
2002097|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|25044|Colegio Luis Alberto Pabon|8|156|82|29|111|1|13|125|111|125
2002107|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|30037|U.E. Vicenta Juariste Eguino (Temporal)|1|220|91|43|134|2|24|160|134|160
2002117|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|30037|U.E. Vicenta Juariste Eguino (Temporal)|2|220|105|41|146|2|17|165|146|165
2002127|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|30037|U.E. Vicenta Juariste Eguino (Temporal)|3|220|116|37|153|0|8|161|153|161
2002137|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|30037|U.E. Vicenta Juariste Eguino (Temporal)|4|220|126|24|150|0|20|170|150|170
2002147|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|30037|U.E. Vicenta Juariste Eguino (Temporal)|5|237|132|36|168|0|12|180|168|180
2002157|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|1|220|115|41|156|9|22|187|156|187
2002167|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|2|220|121|40|161|2|14|177|161|177
2002177|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|3|220|119|40|159|3|18|180|159|180
2002187|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|4|220|111|59|170|1|19|190|170|190
2002197|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|5|220|110|45|155|1|25|181|155|181
2002207|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|6|220|113|41|154|1|20|175|154|175
2002217|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|7|220|114|50|164|2|17|183|164|183
2002227|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|302|Col. American School|8|199|100|50|150|1|20|171|150|171
2002237|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|1|219|122|39|161|0|20|181|161|181
2002247|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|2|219|111|51|162|1|14|177|162|177
2002257|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|3|220|115|31|146|2|29|177|146|177
2002267|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|4|220|131|39|170|2|13|185|170|185
2002277|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|5|220|117|30|147|2|23|172|147|172
2002287|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|6|220|123|40|163|1|13|177|163|177
2002297|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|7|220|128|30|158|0|15|173|158|173
2002307|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|8|220|119|37|156|1|20|177|156|177
2002317|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|9|220|109|52|161|0|16|177|161|177
2002327|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|10|219|118|44|162|3|14|179|162|179
2002337|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|11|220|126|35|161|0|11|172|161|172
2002347|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|12|219|120|38|158|1|16|175|158|175
2002357|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|303|Esc. Natalia Palacios|13|125|63|17|80|2|10|92|80|92
2002367|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|1|220|105|63|168|3|17|188|168|188
2002377|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|2|220|123|49|172|0|16|188|172|188
2002387|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|3|220|100|54|154|0|10|164|154|164
2002397|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|4|220|95|67|162|2|14|178|162|178
2002407|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|5|219|122|43|165|5|17|187|165|187
2002417|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|6|220|113|60|173|30|17|220|173|220
2002427|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|7|220|100|50|150|0|24|174|150|174
2002437|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|8|220|114|56|170|1|18|189|170|189
2002447|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|9|220|106|65|171|0|16|187|171|187
2002457|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|10|220|121|43|164|1|13|178|164|178
2002467|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|11|220|111|40|151|1|15|167|151|167
2002477|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|12|220|113|45|158|0|20|178|158|178
2002487|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|13|220|114|32|146|2|43|191|146|191
2002497|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|14|220|111|66|177|4|12|193|177|193
2002507|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|15|220|128|47|175|1|12|188|175|188
2002517|GOBERNADOR(A)|32|Bolivia|2|La Paz|1|Murillo|1|Nuestra Señora de La Paz|729|Nuestra Señora de La Paz|3017|Unidad Educativa Republica de China|16|121|55|33|88|1|16|105|88|105
