CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|CST|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
1006457|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|2|220|113|57|170|1|7|178|170|178
1006467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|3|220|120|39|159|1|6|166|159|166
1006477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|4|220|128|42|170|0|8|178|170|178
1006487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|5|220|124|46|170|0|6|176|170|176
1006497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|6|219|97|60|157|1|6|164|157|164
1006507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|7|220|119|48|167|0|7|174|167|174
1006517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|8|220|116|60|176|2|4|182|176|182
1006527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|9|220|116|44|160|2|13|175|160|175
1006537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|10|220|107|65|172|2|5|179|172|179
1006547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|11|220|124|52|176|0|5|181|176|181
1006557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|12|220|117|53|170|0|8|178|170|178
1006567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|13|220|124|48|172|1|6|179|172|179
1006577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|14|220|132|43|175|1|8|184|175|184
1006587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|15|220|128|48|176|1|6|183|176|183
1006597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|401|Col. Victorino Vega|16|49|24|14|38|0|3|41|38|41
1006607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|1|220|120|55|175|2|7|184|175|184
1006617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|2|220|134|42|176|1|2|179|176|179
1006627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|3|219|132|39|171|2|3|176|171|176
1006637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|4|220|101|55|156|0|8|164|156|164
1006647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|5|220|137|37|174|1|6|181|174|181
1006657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|6|220|111|56|167|0|5|172|167|172
1006667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|7|220|120|48|168|1|8|177|168|177
1006677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|8|220|122|46|168|3|7|178|168|178
1006687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|9|220|128|47|175|0|10|185|175|185
1006697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|10|220|127|35|162|0|20|182|162|182
1006707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|11|220|122|53|175|1|10|186|175|186
1006717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|12|220|121|44|165|1|18|184|165|184
1006727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|13|220|129|43|172|0|5|177|172|177
1006737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|14|220|144|26|170|0|4|174|170|174
1006747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|15|220|123|43|166|1|9|176|166|176
1006757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|16|220|112|55|167|0|5|172|167|172
1006767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|535|Unid. Ed. Hugo Poppe Entrambasaguas|17|189|103|45|148|0|8|156|148|156
1006777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|26371|U.E. Lechuguillas|1|192|82|85|167|0|11|178|167|178
1006787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|26372|Salón Multifuncional Sancho|1|142|64|61|125|1|4|130|125|130
1006797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|1|220|118|55|173|0|5|178|173|178
1006807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|2|220|118|44|162|1|2|165|162|165
1006817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|3|220|127|49|176|0|10|186|176|186
1006827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|4|220|121|41|162|1|2|165|162|165
1006837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|5|220|107|58|165|1|9|175|165|175
1006847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|6|220|120|51|171|0|6|177|171|177
1006857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|7|220|107|49|156|0|10|166|156|166
1006867|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30014|Coliseo Polideportivo de Garcilaso (Temporal)|8|128|71|26|97|0|3|100|97|100
1006877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|1|220|91|84|175|4|5|184|175|184
1006887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|2|220|98|67|165|0|11|176|165|176
1006897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|3|220|88|74|162|0|9|171|162|171
1006907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|4|220|103|72|175|2|7|184|175|184
1006917|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|5|220|95|82|177|1|11|189|177|189
1006927|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|6|220|86|82|168|0|7|175|168|175
1006937|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|7|220|87|85|172|2|7|181|172|181
1006947|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|8|220|87|84|171|3|4|178|171|178
1006957|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|9|220|104|74|178|4|5|187|178|187
1006967|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|10|220|89|88|177|1|10|188|177|188
1006977|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|11|220|109|67|176|5|8|189|176|189
1006987|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|12|220|96|71|167|4|11|182|167|182
1006997|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|13|219|94|81|175|1|7|183|175|183
1007007|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|14|220|86|74|160|2|7|169|160|169
1007017|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|15|220|105|70|175|2|4|181|175|181
1007027|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|110|Unid. Educ. Jose Clemente Maurer|16|71|35|29|64|0|2|66|64|66
1007037|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|1|220|144|40|184|0|10|194|184|194
1007047|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|2|219|130|38|168|1|4|173|168|173
1007057|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|3|220|127|40|167|2|12|181|167|181
1007067|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|4|220|144|30|174|0|4|178|174|178
1007077|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|5|220|135|45|180|0|5|185|180|185
1007087|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|6|219|142|47|189|0|2|191|189|191
1007097|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|7|220|131|35|166|1|5|172|166|172
1007107|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|8|217|148|25|173|1|2|176|173|176
1007117|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|9|220|125|51|176|0|0|176|176|176
1007127|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|10|220|110|60|170|3|6|179|170|179
1007137|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|11|220|132|43|175|1|6|182|175|182
1007147|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|12|220|142|34|176|0|4|180|176|180
1007157|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|13|219|132|34|166|2|9|177|166|177
1007167|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|14|220|137|37|174|0|5|179|174|179
1007177|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|15|219|131|37|168|1|3|172|168|172
1007187|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|16|220|136|39|175|2|10|187|175|187
1007197|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|17|220|121|55|176|2|15|193|176|193
1007207|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|115|Esc. La Recoleta|18|215|120|40|160|1|10|171|160|171
1007217|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|116|Salon Multifuncional El Abra|1|220|116|55|171|0|8|179|171|179
1007227|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|116|Salon Multifuncional El Abra|2|139|80|30|110|1|1|112|110|112
1007237|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|501|Salon Multifuncional San Francisco|1|42|29|9|38|0|1|39|38|39
1007247|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|1|220|126|52|178|0|7|185|178|185
1007257|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|2|220|109|61|170|0|9|179|170|179
1007267|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|3|220|118|62|180|2|2|184|180|184
1007277|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|4|220|105|68|173|3|3|179|173|179
1007287|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|5|220|116|60|176|1|7|184|176|184
1007297|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|6|220|113|59|172|0|9|181|172|181
1007307|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|7|220|118|66|184|0|7|191|184|191
1007317|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|8|220|106|58|164|1|10|175|164|175
1007327|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|533|U.E. Evo Morales Ayma|9|77|39|18|57|0|7|64|57|64
1007337|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30002|Campo Deportivo zona San Francisco (Temporal)|1|218|125|46|171|1|6|178|171|178
1007347|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30002|Campo Deportivo zona San Francisco (Temporal)|2|219|135|35|170|1|3|174|170|174
1007357|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30002|Campo Deportivo zona San Francisco (Temporal)|3|220|149|25|174|1|5|180|174|180
1007367|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30002|Campo Deportivo zona San Francisco (Temporal)|4|220|143|43|186|0|4|190|186|190
1007377|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30002|Campo Deportivo zona San Francisco (Temporal)|5|219|138|36|174|2|4|180|174|180
1007387|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30002|Campo Deportivo zona San Francisco (Temporal)|6|157|95|30|125|0|6|131|125|131
1007397|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|1|220|93|79|172|2|6|180|172|180
1007407|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|2|220|82|88|170|1|9|180|170|180
1007417|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|3|220|101|73|174|1|8|183|174|183
1007427|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|4|220|110|68|178|1|13|192|178|192
1007437|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|5|220|98|77|175|0|6|181|175|181
1007447|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|6|220|97|75|172|2|7|181|172|181
1007457|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|7|220|89|91|180|3|5|188|180|188
1007467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|8|220|73|99|172|3|6|181|172|181
1007477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30015|U.E. Gualberto Paredes (Temporal)|9|170|75|67|142|1|9|152|142|152
1007487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|1|220|115|53|168|1|8|177|168|177
1007497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|2|220|105|65|170|0|6|176|170|176
1007507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|3|220|117|54|171|0|9|180|171|180
1007517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|4|220|112|61|173|0|8|181|173|181
1007527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|5|220|123|50|173|1|7|181|173|181
1007537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|6|220|123|45|168|0|12|180|168|180
1007547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|7|220|121|55|176|1|10|187|176|187
1007557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|8|220|118|53|171|3|6|180|171|180
1007567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|9|220|132|37|169|2|4|175|169|175
1007577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|10|220|105|54|159|0|12|171|159|171
1007587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|11|220|124|55|179|0|10|189|179|189
1007597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30016|Campo Deportivo Villa Copacabana (Temporal)|12|130|67|40|107|0|4|111|107|111
1007607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|1|220|121|45|166|2|6|174|166|174
1007617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|2|220|129|55|184|4|5|193|184|193
1007627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|3|220|111|59|170|2|5|177|170|177
1007637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|4|219|134|48|182|0|5|187|182|187
1007647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|5|220|105|66|171|1|7|179|171|179
1007657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|6|220|114|62|176|2|10|188|176|188
1007667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|7|220|114|59|173|1|12|186|173|186
1007677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|8|220|128|57|185|0|11|196|185|196
1007687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|9|220|117|56|173|1|10|184|173|184
1007697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|10|220|130|45|175|2|8|185|175|185
1007707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|11|220|120|49|169|2|8|179|169|179
1007717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|12|220|101|66|167|0|8|175|167|175
1007727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|13|220|117|63|180|0|6|186|180|186
1007737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|14|220|125|41|166|3|12|181|166|181
1007747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|15|220|120|60|180|0|8|188|180|188
1007757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|16|219|115|63|178|0|14|192|178|192
1007767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|17|220|129|52|181|0|7|188|181|188
1007777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|18|220|139|43|182|0|11|193|182|193
1007787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|19|220|133|45|178|3|8|189|178|189
1007797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|20|220|99|67|166|1|10|177|166|177
1007807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|21|220|112|58|170|1|10|181|170|181
1007817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|212|Esc. Guido Villagomez|22|134|75|38|113|1|4|118|113|118
1007827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|409|Campo Deportivo 20 de Octubre|1|219|115|47|162|2|4|168|162|168
1007837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|409|Campo Deportivo 20 de Octubre|2|220|106|66|172|0|6|178|172|178
1007847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|409|Campo Deportivo 20 de Octubre|3|220|115|54|169|1|7|177|169|177
1007857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|409|Campo Deportivo 20 de Octubre|4|220|120|50|170|0|11|181|170|181
